,unnamed: 0,age,attrition,businesstravel,dailyrate,department,distancefromhome,education,educationfield,employeenumber,environmentsatisfaction,gender,hourlyrate,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyrate,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,yearincome,monthlyincome,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,datebirth,roledepartament,remotework
1374,1374,44.0,No,non-travel,111.0,,26,3,,1206.0,2,M,74.0,1,1, research scientist ,3,single,4279,2,no,13,,4,,27480.0,2290.0,0,6.0,3,3.0,0,,0,0,1979,Unknown,Si
1375,1375,41.0,Yes,non-travel,906.0,,5,2,Life Sciences,1210.0,1,M,95.0,2,1, research scientist ,1,unknown,20293,6,no,17,3.0,1,,25284.0,2107.0,1,5.0,2,1.0,1,,0,0,1982,Unknown,Si
1376,1376,40.0,No,frequently,1184.0,,2,4,,unknown,2,M,62.0,3,2, sales executive ,2,unknown,25440,5,no,12,3.0,4,,,,3,,2,3.0,0,,0,0,1983,Unknown,No
1377,1377,24.0,Yes,,984.0,,17,2,Life Sciences,unknown,4,F,97.0,3,1, laboratory technician ,2,unknown,3372,1,unknown,13,3.0,1,"80,0",26520.0,2210.0,1,1.0,3,1.0,1,,0,0,1999,Unknown,Si
1378,1378,42.0,No,frequently,458.0,,26,5,Medical,1242.0,1,F,60.0,3,3, research director ,1,married,23281,3,yes,17,3.0,3,"80,0",158292.0,13191.0,0,,6,3.0,1,,0,0,1981,Unknown,No
1379,1379,49.0,No,,1098.0, Research & Development ,4,2,Medical,1256.0,1,M,85.0,2,5, manager ,3,married,12124,2,unknown,13,,3,"80,0",,,1,23.0,2,4.0,1,,0,0,1974, manager  -  research & development ,Si
1380,1380,48.0,No,rarely,969.0,,2,2,Technical Degree,1258.0,4,M,76.0,4,1, laboratory technician ,2,single,16620,5,unknown,11,3.0,3,,,,0,7.0,4,2.0,1,,0,0,1975,Unknown,Si
1381,1381,29.0,No,rarely,1329.0, Research & Development ,7,3,,1260.0,3,M,82.0,3,2, healthcare representative ,4,unknown,4204,1,unknown,11,3.0,2,"80,0",,,2,6.0,2,3.0,6,,1,0,1994, healthcare representative  -  research & development ,Si
1382,1382,48.0,No,,715.0, Research & Development ,1,3,Life Sciences,1263.0,4,M,76.0,2,5, research director ,4,single,8733,6,no,12,3.0,3,,219180.0,18265.0,0,,3,4.0,1,,0,0,1975, research director  -  research & development ,Si
1383,1383,34.0,No,,1320.0,,20,3,Technical Degree,unknown,3,F,89.0,4,1, research scientist ,3,unknown,21643,0,no,17,3.0,4,,,,0,2.0,5,2.0,1,,0,0,1989,Unknown,Si
1384,1384,19.0,No,,265.0,,25,3,Life Sciences,1269.0,2,F,57.0,4,1, research scientist ,4,single,21221,1,unknown,12,3.0,4,,,,0,1.0,2,3.0,1,,0,1,2004,Unknown,Si
1385,1385,23.0,No,,373.0,,1,2,,1270.0,4,M,47.0,3,1, research scientist ,3,unknown,16901,1,no,22,4.0,4,,,,1,1.0,2,3.0,1,0.0,0,1,2000,Unknown,No
1386,1386,25.0,Yes,frequently,599.0,,32,1,,1273.0,3,M,73.0,1,1, sales representative ,4,single,8040,1,yes,14,,4,,13416.0,1118.0,0,1.0,4,3.0,1,,1,0,1998,Unknown,Si
1387,1387,42.0,No,,603.0,,34,4,Medical,unknown,2,F,78.0,4,2, research scientist ,2,married,5628,6,yes,16,3.0,4,,28464.0,2372.0,0,18.0,2,3.0,1,,0,0,1981,Unknown,No
1388,1388,51.0,No,frequently,968.0,,6,2,Medical,unknown,2,F,40.0,2,1, laboratory technician ,3,single,4257,0,unknown,14,3.0,2,,34056.0,2838.0,0,8.0,6,2.0,7,,7,7,1972,Unknown,No
1389,1389,45.0,No,frequently,364.0,,25,3,Medical,1306.0,2,F,,3,5, manager ,2,unknown,13035,3,unknown,22,4.0,3,"80,0",216732.0,18061.0,0,22.0,4,3.0,0,,0,0,1978,Unknown,No
1390,1390,27.0,No,,1291.0,,11,3,Medical,1364.0,3,F,98.0,4,1, sales representative ,4,married,6527,8,unknown,14,,2,,,,1,5.0,4,3.0,1,,0,0,1996,Unknown,Si
1391,1391,18.0,No,non-travel,1124.0,,1,3,,1368.0,4,F,97.0,3,1, laboratory technician ,4,single,19305,1,unknown,15,3.0,3,,19332.0,1611.0,0,0.0,5,4.0,0,,0,0,2005,Unknown,No
1392,1392,31.0,Yes,frequently,703.0,,2,3,,1379.0,3,F,90.0,2,1, sales representative ,4,single,11882,7,no,14,3.0,3,,,,0,3.0,3,4.0,1,,0,0,1992,Unknown,Si
1393,1393,31.0,Yes,frequently,,,1,4,Life Sciences,1427.0,2,F,50.0,1,1, sales representative ,3,single,16154,1,unknown,12,,2,,,,0,,3,3.0,1,,0,0,1992,Unknown,No
1394,1394,31.0,Yes,rarely,202.0,,8,3,Life Sciences,1433.0,1,F,34.0,2,1, research scientist ,2,unknown,22262,1,unknown,12,3.0,3,,,,0,,3,4.0,1,,0,0,1992,Unknown,No
1395,1395,27.0,No,rarely,1377.0,,11,1,Life Sciences,1434.0,2,M,91.0,3,1, laboratory technician ,1,married,7679,0,unknown,14,3.0,2,"80,0",,,0,6.0,3,4.0,5,,1,4,1996,Unknown,No
1396,1396,39.0,Yes,,592.0,,2,3,,1458.0,1,F,54.0,2,1, laboratory technician ,1,single,17181,2,yes,23,4.0,2,,,,0,11.0,2,4.0,1,,0,0,1984,Unknown,Si
1397,1397,44.0,No,frequently,383.0,,1,5,Marketing,1481.0,1,F,79.0,3,2, sales executive ,3,married,9282,7,unknown,12,,3,,57216.0,4768.0,1,11.0,4,2.0,1,,0,0,1979,Unknown,No
1398,1398,30.0,No,,990.0, Research & Development ,25,3,,1482.0,2,M,,3,1, research scientist ,3,unknown,7152,1,unknown,13,3.0,2,"80,0",15288.0,1274.0,2,1.0,2,2.0,1,,0,0,1993, research scientist  -  research & development ,No
1399,1399,35.0,No,rarely,660.0,,26,1,Life Sciences,unknown,4,M,76.0,3,1, sales representative ,3,unknown,16192,1,no,13,,1,,28848.0,2404.0,1,1.0,3,3.0,1,0.0,0,0,1988,Unknown,Si
1400,1400,24.0,Yes,frequently,381.0,,9,3,,1494.0,2,M,89.0,3,1, laboratory technician ,1,unknown,16998,2,unknown,11,3.0,3,,,,0,,2,2.0,0,,0,0,1999,Unknown,No
1401,1401,24.0,No,,830.0,,13,2,,unknown,4,F,78.0,3,1, sales representative ,2,married,7103,1,unknown,13,3.0,3,"80,0",24396.0,2033.0,1,1.0,2,,1,,0,0,1999,Unknown,Si
1402,1402,28.0,Yes,,289.0,,2,2,Medical,1504.0,3,M,,2,1, laboratory technician ,1,single,5355,7,no,11,,3,,30732.0,2561.0,0,8.0,2,2.0,0,,0,0,1995,Unknown,Si
1403,1403,28.0,No,rarely,1423.0,,1,3,Life Sciences,unknown,1,M,72.0,2,1, research scientist ,3,unknown,12530,1,unknown,14,3.0,4,,18756.0,1563.0,1,1.0,2,1.0,1,,0,0,1995,Unknown,No
1404,1404,33.0,No,,516.0,,8,5,,1515.0,4,M,69.0,3,2, healthcare representative ,3,unknown,22049,2,unknown,17,3.0,1,,76656.0,6388.0,0,14.0,6,3.0,0,,0,0,1990,Unknown,Si
1405,1405,39.0,No,rarely,1089.0,,6,3,,1525.0,2,F,32.0,3,3, manufacturing director ,2,single,9150,4,unknown,18,,4,,100512.0,8376.0,0,9.0,3,3.0,2,,2,2,1984,Unknown,No
1406,1406,42.0,No,,1210.0,,2,3,Medical,1542.0,3,M,68.0,2,1, laboratory technician ,2,married,24052,4,unknown,14,,2,,58092.0,4841.0,1,,3,,1,,0,0,1981,Unknown,Si
1407,1407,29.0,No,rarely,598.0,,9,3,,1558.0,3,M,91.0,4,1, research scientist ,3,married,22376,6,no,18,3.0,1,,,,2,,2,2.0,1,0.0,0,0,1994,Unknown,No
1408,1408,35.0,No,rarely,992.0,,1,3,,1564.0,4,M,68.0,2,1, laboratory technician ,1,unknown,21731,1,no,19,3.0,2,,,,0,,3,3.0,3,,1,2,1988,Unknown,No
1409,1409,35.0,Yes,rarely,104.0,,14,3,,unknown,1,F,69.0,3,1, laboratory technician ,1,unknown,26619,1,unknown,12,3.0,4,,24888.0,2074.0,1,1.0,2,3.0,1,,0,0,1988,Unknown,Si
1410,1410,34.0,No,,479.0,,13,4,Medical,1577.0,1,M,35.0,3,1, research scientist ,4,single,22061,1,unknown,13,3.0,3,,35664.0,2972.0,0,,4,,1,,0,0,1989,Unknown,No
1411,1411,26.0,No,rarely,474.0,,3,3,,1581.0,1,F,89.0,3,1, research scientist ,4,unknown,11133,1,unknown,21,4.0,1,,,,0,1.0,5,3.0,1,,0,0,1997,Unknown,Si
1412,1412,36.0,No,rarely,884.0,,1,4,Life Sciences,unknown,2,F,73.0,3,2, sales executive ,3,single,21447,6,no,13,3.0,1,,81780.0,6815.0,0,,5,3.0,1,,0,0,1987,Unknown,Si
1413,1413,50.0,No,,264.0,,24,3,Marketing,1591.0,2,M,59.0,3,5, manager ,3,married,19519,4,yes,16,,3,"80,0",,,1,,2,3.0,1,,0,0,1973,Unknown,No
1414,1414,42.0,No,rarely,1059.0,,9,2,,unknown,4,M,93.0,2,5, manager ,4,unknown,26362,8,no,22,4.0,4,,,,0,24.0,2,3.0,1,,0,1,1981,Unknown,No
1415,1415,35.0,No,,1349.0,,7,2,Life Sciences,1601.0,3,M,63.0,2,1, laboratory technician ,4,unknown,7713,1,no,18,3.0,4,,32280.0,2690.0,1,,5,2.0,1,,0,1,1988,Unknown,No
1416,1416,46.0,No,rarely,563.0,,1,4,Life Sciences,1602.0,4,M,56.0,4,4, manager ,1,unknown,3156,1,unknown,15,3.0,2,"80,0",210804.0,17567.0,0,27.0,5,1.0,26,,0,12,1977,Unknown,No
1417,1417,18.0,Yes,frequently,544.0, Sales ,3,2,Medical,1624.0,2,F,70.0,3,1, sales representative ,4,single,18420,1,yes,12,3.0,3,"80,0",18828.0,1569.0,0,0.0,2,4.0,0,,0,0,2005, sales representative  -  sales ,Si
1418,1418,29.0,No,,991.0,,5,3,,1669.0,1,M,43.0,2,2, sales executive ,2,divorced,3356,1,yes,13,,2,,50244.0,4187.0,1,10.0,3,2.0,10,,0,9,1994,Unknown,Si
1419,1419,31.0,No,,1112.0,,5,4,Life Sciences,1673.0,1,F,67.0,3,2, sales executive ,4,unknown,22589,1,no,11,3.0,1,,,,2,10.0,2,,10,,0,2,1992,Unknown,Si
1420,1420,41.0,No,rarely,1206.0,,23,2,,1678.0,4,M,80.0,3,3, sales executive ,3,single,11591,3,unknown,16,3.0,4,,,,0,21.0,2,3.0,2,,0,2,1982,Unknown,Si
1421,1421,38.0,No,rarely,1495.0,,4,2,,unknown,4,F,87.0,3,1, laboratory technician ,3,unknown,26176,7,unknown,19,3.0,4,,39672.0,3306.0,1,7.0,5,,0,,0,0,1985,Unknown,Si
1422,1422,32.0,Yes,rarely,1259.0,,2,4,Life Sciences,unknown,4,M,95.0,3,1, laboratory technician ,2,single,24852,1,no,12,3.0,1,,16716.0,1393.0,0,1.0,2,3.0,1,,0,0,1991,Unknown,Si
1423,1423,60.0,No,,,,1,4,,1697.0,3,M,92.0,1,3, healthcare representative ,4,divorced,20467,3,no,20,4.0,3,,130596.0,10883.0,1,19.0,2,4.0,1,,0,0,1963,Unknown,No
1424,1424,24.0,Yes,,240.0,,22,1,,1714.0,4,M,58.0,1,1, human resources ,3,married,11585,1,no,11,,3,,,,1,1.0,2,3.0,1,,0,0,1999,Unknown,Si
1425,1425,40.0,No,rarely,369.0,,8,2,Life Sciences,1724.0,2,F,92.0,3,2, manufacturing director ,1,unknown,5041,2,yes,16,3.0,2,"80,0",,,1,18.0,3,3.0,1,,0,0,1983,Unknown,Si
1426,1426,30.0,No,rarely,793.0,,21,1,,unknown,2,M,33.0,3,1, research scientist ,4,married,3811,1,no,12,3.0,2,"80,0",34344.0,2862.0,1,10.0,2,2.0,10,,0,8,1993,Unknown,Si
1427,1427,47.0,No,non-travel,543.0,,2,4,Marketing,1731.0,3,M,87.0,3,2, sales executive ,2,unknown,3536,7,no,11,3.0,4,,,,1,4.0,3,1.0,1,,0,0,1976,Unknown,Si
1428,1428,32.0,Yes,rarely,964.0, Sales ,1,2,,unknown,1,M,,1,2, sales executive ,2,single,12147,6,unknown,15,3.0,2,"80,0",80820.0,6735.0,0,10.0,2,3.0,0,,0,0,1991, sales executive  -  sales ,No
1429,1429,45.0,No,rarely,176.0,,41,3,Life Sciences,1744.0,4,F,56.0,1,3, human resources ,3,married,6595,4,unknown,21,4.0,3,,117072.0,9756.0,2,9.0,2,4.0,5,,0,3,1978,Unknown,Si
1430,1430,34.0,No,,181.0,,2,4,,1755.0,4,M,97.0,4,1, research scientist ,4,married,5586,0,yes,14,3.0,1,"80,0",,,3,6.0,3,3.0,5,,1,2,1989,Unknown,No
1431,1431,33.0,Yes,,211.0,,16,3,,1758.0,1,F,74.0,3,3, sales executive ,1,unknown,10092,2,yes,20,4.0,3,"80,0",,,0,,2,2.0,0,,0,0,1990,Unknown,Si
1432,1432,31.0,Yes,rarely,1079.0,,16,4,,1761.0,1,M,70.0,3,3, sales executive ,3,married,19002,2,unknown,13,3.0,1,,,,3,,2,3.0,1,,0,0,1992,Unknown,Si
1433,1433,29.0,No,rarely,590.0,,4,3,Technical Degree,unknown,4,F,91.0,2,1, research scientist ,1,divorced,10007,1,unknown,13,3.0,3,,,,1,,2,3.0,1,,0,0,1994,Unknown,Si
1434,1434,30.0,No,,305.0,,16,3,,1763.0,3,M,58.0,4,2, healthcare representative ,3,married,9128,3,no,16,3.0,3,,63528.0,5294.0,1,10.0,3,3.0,7,,1,7,1993,Unknown,No
1435,1435,38.0,No,rarely,833.0,,18,3,Medical,1766.0,2,M,60.0,1,2, healthcare representative ,4,married,24539,3,unknown,16,3.0,3,,,,1,,2,3.0,1,,1,0,1985,Unknown,Si
1436,1436,43.0,Yes,,807.0,,17,3,Technical Degree,unknown,3,M,38.0,2,1, research scientist ,3,unknown,15587,9,yes,16,3.0,4,,29244.0,2437.0,1,6.0,4,3.0,1,,0,0,1980,Unknown,No
1437,1437,55.0,No,rarely,478.0,,44,3,,unknown,3,M,60.0,2,5, research director ,1,married,19805,8,no,12,3.0,2,,,,3,34.0,2,3.0,1,,0,0,1968,Unknown,No
1438,1438,21.0,Yes,,337.0,,7,1,Marketing,unknown,2,M,31.0,3,1, sales representative ,2,single,4567,1,unknown,13,3.0,2,,,,0,,3,3.0,1,,1,0,2002,Unknown,Si
1439,1439,22.0,Yes,rarely,1294.0,,45,1,Medical,1783.0,3,F,79.0,3,1, laboratory technician ,1,unknown,15999,1,yes,17,3.0,3,,,,0,1.0,6,3.0,1,,0,0,2001,Unknown,Si
1440,1440,37.0,No,rarely,1239.0,,8,2,Other,unknown,3,M,89.0,3,2, human resources ,2,divorced,12832,2,no,13,3.0,3,,48852.0,4071.0,0,19.0,4,2.0,10,,4,7,1986,Unknown,Si
1441,1441,42.0,No,rarely,1128.0,,13,3,,unknown,2,M,95.0,4,2, healthcare representative ,1,married,5696,5,no,18,,3,,,,2,10.0,2,2.0,0,,0,0,1981,Unknown,No
1442,1442,18.0,No,,1431.0,,14,3,,1839.0,2,F,33.0,3,1, research scientist ,3,single,8018,1,unknown,16,3.0,3,"80,0",,,0,0.0,4,1.0,0,,0,0,2005,Unknown,Si
1443,1443,31.0,Yes,rarely,359.0,,18,5,Human Resources,1842.0,4,M,89.0,4,1, human resources ,1,married,21495,0,no,17,3.0,3,,35472.0,2956.0,0,2.0,4,3.0,1,,0,0,1992,Unknown,Si
1444,1444,36.0,No,rarely,430.0,,2,4,,1847.0,4,F,73.0,3,2, research scientist ,2,unknown,19573,4,yes,22,4.0,4,,,,1,,2,3.0,1,,0,0,1987,Unknown,Si
1445,1445,32.0,No,frequently,1318.0,,10,4,Marketing,1853.0,4,M,79.0,3,2, sales executive ,4,unknown,26075,8,unknown,13,3.0,3,,55776.0,4648.0,0,,2,4.0,0,,0,0,1991,Unknown,Si
1446,1446,29.0,No,,726.0,,29,1,Life Sciences,unknown,4,M,93.0,1,2, healthcare representative ,3,divorced,21143,8,no,17,,4,,,,2,11.0,3,,7,,1,6,1994,Unknown,No
1447,1447,42.0,No,rarely,1142.0,,8,3,,1860.0,4,M,,3,1, laboratory technician ,3,unknown,13624,4,no,13,,4,,,,0,,3,3.0,0,,0,0,1981,Unknown,Si
1448,1448,29.0,No,rarely,352.0,,6,1,,1865.0,4,M,87.0,2,1, human resources ,2,married,15434,1,no,11,3.0,4,"80,0",33648.0,2804.0,0,,3,3.0,1,,0,0,1994,Unknown,Si
1449,1449,29.0,Yes,,,,24,2,,unknown,4,M,73.0,2,1, research scientist ,4,unknown,14753,1,yes,24,,2,"80,0",29268.0,2439.0,0,1.0,3,2.0,1,,1,0,1994,Unknown,No
1450,1450,28.0,No,rarely,1172.0, Sales ,3,3,Medical,1875.0,2,F,78.0,3,1, sales representative ,2,unknown,3692,1,no,19,3.0,4,,34272.0,2856.0,1,1.0,3,3.0,1,,0,0,1995, sales representative  -  sales ,Si
1451,1451,30.0,Yes,,945.0,,9,3,,1876.0,2,M,89.0,3,1, sales representative ,4,unknown,16019,1,unknown,13,3.0,3,"80,0",,,0,,3,2.0,1,,0,0,1993,Unknown,No
1452,1452,22.0,Yes,rarely,391.0, Research & Development ,7,1,Life Sciences,unknown,4,M,75.0,3,1, research scientist ,2,single,26092,1,unknown,23,4.0,1,"80,0",,,0,1.0,2,3.0,1,,0,0,2001, research scientist  -  research & development ,Si
1453,1453,26.0,No,,482.0,,1,2,Life Sciences,1893.0,2,F,90.0,2,1, research scientist ,3,unknown,14908,1,yes,13,3.0,3,,35196.0,2933.0,1,1.0,3,2.0,1,,1,0,1997,Unknown,No
1454,1454,44.0,No,rarely,170.0,,1,4,,1903.0,2,M,78.0,4,2, healthcare representative ,1,unknown,9364,2,unknown,15,3.0,4,,,,1,10.0,5,3.0,2,0.0,2,2,1979,Unknown,Si
1455,1455,29.0,Yes,frequently,746.0, Sales ,24,3,Technical Degree,1928.0,3,M,45.0,4,1, sales representative ,1,single,10642,1,no,17,3.0,4,,13092.0,1091.0,0,1.0,3,,1,,0,0,1994, sales representative  -  sales ,Si
1456,1456,28.0,Yes,rarely,1475.0,,13,2,Marketing,1933.0,4,F,84.0,3,2, sales executive ,3,unknown,23352,3,yes,11,3.0,4,,,,0,6.0,0,3.0,2,,2,2,1995,Unknown,Si
1457,1457,56.0,No,rarely,1443.0,,11,5,,1935.0,4,F,89.0,2,2, sales executive ,1,married,20328,4,unknown,16,3.0,3,,,,1,,3,3.0,0,,0,0,1967,Unknown,Si
1458,1458,39.0,No,rarely,867.0,,9,2,,1936.0,1,M,87.0,3,2, manufacturing director ,1,married,12315,1,no,25,4.0,4,"80,0",61812.0,5151.0,1,10.0,3,3.0,10,,7,9,1984,Unknown,Si
1459,1459,58.0,No,,605.0,,21,3,,1938.0,4,F,72.0,3,4, manager ,4,unknown,11761,4,yes,13,3.0,3,,,,1,,2,2.0,1,,0,0,1965,Unknown,Si
1460,1460,42.0,No,rarely,419.0, Sales ,12,4,Marketing,1943.0,2,M,77.0,3,2, sales executive ,4,divorced,2900,3,unknown,12,,3,,,,2,14.0,4,3.0,0,,0,0,1981, sales executive  -  sales ,No
1461,1461,27.0,Yes,,1337.0,,22,3,,1944.0,1,F,58.0,2,1, human resources ,2,married,19555,1,no,12,3.0,1,,34356.0,2863.0,0,,2,3.0,1,,0,0,1996,Unknown,No
1462,1462,38.0,No,rarely,1404.0,,1,3,,1961.0,1,M,59.0,2,1, sales representative ,1,single,11473,4,unknown,14,3.0,1,,34296.0,2858.0,0,20.0,3,2.0,1,,0,0,1985,Unknown,Si
1463,1463,32.0,No,,1373.0,,5,4,Life Sciences,1966.0,4,M,56.0,2,2, manufacturing director ,4,unknown,10138,8,no,24,4.0,2,,,,0,,1,3.0,1,,0,0,1991,Unknown,Si
1464,1464,31.0,No,,1276.0,,2,1,Medical,1974.0,4,F,59.0,1,1, laboratory technician ,4,unknown,17536,1,unknown,11,3.0,3,,13548.0,1129.0,3,,4,3.0,1,,0,0,1992,Unknown,Si
1465,1465,25.0,No,rarely,309.0,,2,3,,unknown,3,F,82.0,3,1, human resources ,2,unknown,19655,4,no,14,3.0,3,"80,0",,,0,6.0,3,3.0,2,,1,2,1998,Unknown,No
1466,1466,40.0,No,,543.0, Research & Development ,44,4,,2012.0,1,M,83.0,3,1, laboratory technician ,4,married,4060,8,no,19,3.0,3,,,,2,8.0,3,2.0,1,,0,0,1983, laboratory technician  -  research & development ,Si
1467,1467,39.0,No,non-travel,105.0,,9,3,,unknown,4,M,87.0,3,5, manager ,4,unknown,15302,2,unknown,13,3.0,3,,233172.0,19431.0,0,,3,2.0,6,,1,3,1984,Unknown,No
1468,1468,23.0,Yes,,638.0,,9,3,,2023.0,4,M,33.0,3,1, sales representative ,1,married,26956,1,no,19,3.0,1,,,,1,,3,,1,,1,0,2000,Unknown,No
1469,1469,35.0,No,rarely,1146.0,,26,4,Life Sciences,2040.0,3,F,31.0,3,3, human resources ,4,single,16642,1,yes,16,3.0,3,,,,0,,2,,9,,1,7,1988,Unknown,No
1470,1470,34.0,No,rarely,1440.0,,7,2,Technical Degree,1541.0,2,M,55.0,3,1, sales representative ,3,unknown,4944,0,yes,25,4.0,2,,27696.0,2308.0,1,12.0,4,3.0,11,,5,7,1989,Unknown,Si
1471,1471,28.0,No,non-travel,1103.0,,16,3,Medical,1947.0,3,M,49.0,3,1, research scientist ,3,single,2122,1,no,14,3.0,3,,25728.0,2144.0,0,5.0,3,2.0,5,,1,4,1995,Unknown,No
1472,1472,29.0,No,,136.0,,1,3,Life Sciences,1954.0,1,M,89.0,3,2, healthcare representative ,1,married,6225,0,no,12,3.0,1,,64476.0,5373.0,1,6.0,5,2.0,5,,0,2,1994,Unknown,No
1473,1473,58.0,Yes,rarely,147.0,,23,4,Medical,unknown,4,F,94.0,3,3, healthcare representative ,4,married,3465,1,unknown,12,3.0,4,,,,1,40.0,3,2.0,40,,15,6,1965,Unknown,Si
1474,1474,38.0,No,,119.0,,3,3,Life Sciences,307.0,1,M,76.0,3,3, sales executive ,3,divorced,9647,0,unknown,12,3.0,3,,,,2,,6,2.0,16,,5,13,1985,Unknown,Si
1475,1475,29.0,No,frequently,1413.0,,1,1,,unknown,2,F,42.0,3,3, sales executive ,4,married,6599,1,unknown,14,3.0,4,,,,1,11.0,5,3.0,11,,4,1,1994,Unknown,Si
1476,1476,55.0,No,rarely,452.0,,1,3,Medical,374.0,4,M,81.0,3,5, manager ,1,single,18938,0,unknown,14,3.0,3,,228540.0,19045.0,0,37.0,2,3.0,36,,4,13,1968,Unknown,Si
1477,1477,41.0,No,,334.0,,2,4,,unknown,4,M,88.0,3,4, manager ,2,unknown,15896,1,unknown,19,3.0,2,,192180.0,16015.0,0,,2,3.0,22,,0,4,1982,Unknown,Si
1478,1478,39.0,No,rarely,1132.0, Research & Development ,1,3,,unknown,3,M,48.0,4,3, healthcare representative ,4,unknown,10942,0,no,17,,1,"80,0",115356.0,9613.0,3,19.0,5,2.0,18,,3,7,1984, healthcare representative  -  research & development ,Si
1479,1479,38.0,No,,,,15,2,Life Sciences,unknown,3,M,92.0,2,3, research director ,4,unknown,15682,0,unknown,14,3.0,2,,138120.0,11510.0,1,,3,3.0,11,,2,9,1985,Unknown,Si
1480,1480,43.0,No,,982.0,,12,3,,unknown,1,M,,2,4, research director ,2,unknown,4345,1,no,11,3.0,3,"80,0",,,1,,3,,25,,3,9,1980,Unknown,Si
1481,1481,31.0,No,,480.0,,7,2,,524.0,2,F,31.0,3,2, manufacturing director ,1,married,4156,1,no,12,3.0,2,"80,0",51672.0,4306.0,1,13.0,5,1.0,13,,3,12,1992,Unknown,Si
1482,1482,50.0,No,rarely,1099.0, Research & Development ,29,4,Life Sciences,569.0,2,M,88.0,2,4, manager ,3,married,9314,0,no,15,3.0,2,,204552.0,17046.0,1,28.0,2,3.0,27,,15,7,1973, manager  -  research & development ,Si
1483,1483,33.0,No,non-travel,1038.0, Sales ,8,1,Life Sciences,1044.0,2,F,88.0,2,1, sales representative ,4,unknown,21437,0,unknown,19,3.0,4,,,,0,,2,2.0,2,,2,2,1990, sales representative  -  sales ,No
1484,1484,26.0,Yes,,342.0,,2,3,Life Sciences,1053.0,1,M,57.0,3,1, research scientist ,1,married,15346,6,unknown,14,3.0,2,,24504.0,2042.0,1,6.0,2,3.0,3,,1,2,1997,Unknown,Si
1485,1485,38.0,No,frequently,1186.0,,3,4,,unknown,3,M,44.0,3,1, research scientist ,3,unknown,2997,3,no,16,3.0,1,,33852.0,2821.0,1,8.0,2,3.0,2,,2,2,1985,Unknown,No
1486,1486,46.0,No,,430.0,,1,4,Medical,1069.0,4,M,40.0,3,5, research director ,4,unknown,21445,9,no,17,3.0,4,"80,0",,,2,23.0,0,3.0,2,,2,2,1977,Unknown,Si
1487,1487,21.0,No,,984.0,,25,1,,1131.0,4,F,70.0,2,1, research scientist ,2,single,25326,1,yes,11,3.0,3,"80,0",24840.0,2070.0,0,2.0,6,4.0,2,,2,2,2002,Unknown,Si
1488,1488,31.0,No,frequently,793.0,,20,3,,1135.0,3,M,67.0,4,1, sales representative ,4,married,21981,0,no,12,,1,,33492.0,2791.0,1,3.0,4,3.0,2,,2,2,1992,Unknown,No
1489,1489,35.0,No,,1182.0,,11,2,Marketing,unknown,4,M,54.0,3,2, sales executive ,4,divorced,18500,1,unknown,11,3.0,4,,,,1,5.0,3,3.0,5,,0,2,1988,Unknown,Si
1490,1490,34.0,No,,1003.0,,2,2,,1140.0,4,M,95.0,3,2, manufacturing director ,3,single,15834,2,no,11,3.0,4,"80,0",,,0,,3,,3,,0,2,1989,Unknown,Si
1491,1491,33.0,Yes,,603.0,,9,4,,1157.0,1,F,77.0,3,2, sales executive ,1,single,18385,0,unknown,17,3.0,1,,98688.0,8224.0,0,6.0,3,3.0,5,,0,3,1990,Unknown,Si
1492,1492,31.0,Yes,,874.0, Research & Development ,15,3,Medical,1160.0,3,M,72.0,3,1, laboratory technician ,3,unknown,6233,1,no,12,3.0,3,,31320.0,2610.0,1,,5,2.0,2,,2,2,1992, laboratory technician  -  research & development ,No
1493,1493,37.0,No,rarely,367.0,,25,2,,1161.0,3,F,52.0,2,2, healthcare representative ,4,unknown,17171,7,no,13,3.0,3,,68772.0,5731.0,2,9.0,2,3.0,6,,1,3,1986,Unknown,No
1494,1494,27.0,No,rarely,199.0,,6,3,,1162.0,4,M,55.0,2,1, research scientist ,3,married,7950,1,no,13,,3,,30468.0,2539.0,1,4.0,0,3.0,4,2.0,2,2,1996,Unknown,No
1495,1495,35.0,No,frequently,,,4,4,Other,1185.0,4,M,47.0,2,1, laboratory technician ,4,married,26537,1,unknown,13,3.0,2,,28512.0,2376.0,1,2.0,2,4.0,2,,2,2,1988,Unknown,Si
1496,1496,56.0,No,,718.0,,4,4,,unknown,4,F,92.0,3,5, manager ,1,divorced,18575,4,no,13,3.0,4,,,,1,28.0,2,3.0,5,,4,2,1967,Unknown,No
1497,1497,45.0,No,,1457.0, Research & Development ,7,3,Medical,1195.0,1,F,83.0,3,1, research scientist ,3,unknown,20100,4,yes,19,3.0,3,,,,1,,2,,3,,0,2,1978, research scientist  -  research & development ,Si
1498,1498,43.0,No,rarely,244.0,,2,3,Life Sciences,1778.0,2,M,97.0,3,1, human resources ,4,unknown,5033,0,no,13,3.0,2,"80,0",42468.0,3539.0,0,,5,3.0,9,,1,8,1980,Unknown,Si
