,age,attrition,businesstravel,dailyrate,department,distancefromhome,education,educationfield,employeenumber,environmentsatisfaction,gender,hourlyrate,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyrate,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,yearincome,monthlyincome,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,datebirth,roledepartament,remotework
1404,33.0,No,rarely,516.0,unknown,8,5,unknown,1515.0,4,M,69.0,3,2, healthcare representative ,3,unknown,22049,2,unknown,17,3.0,1,40.0,76656.0,6388.0,0,14.0,6,3.0,0,0,0,1990,unknown,Si
1405,39.0,No,rarely,1089.0,unknown,6,3,unknown,1525.0,2,F,32.0,3,3, manufacturing director ,2,single,9150,4,unknown,18,3.15,4,40.0,100512.0,8376.0,0,9.0,3,3.0,2,2,2,1984,unknown,No
1406,42.0,No,rarely,1210.0,unknown,2,3,Medical,1542.0,3,M,68.0,2,1, laboratory technician ,2,married,24052,4,unknown,14,3.15,2,40.0,58092.0,4841.0,1,11.318933823529411,3,2.76,1,0,0,1981,unknown,Si
1407,29.0,No,rarely,598.0,unknown,9,3,unknown,1558.0,3,M,91.0,4,1, research scientist ,3,married,22376,6,no,18,3.0,1,40.0,77732.23346303502,6477.686121919585,2,11.318933823529411,2,2.0,1,0,0,1994,unknown,No
1408,35.0,No,rarely,992.0,unknown,1,3,unknown,1564.0,4,M,68.0,2,1, laboratory technician ,1,unknown,21731,1,no,19,3.0,2,40.0,77732.23346303502,6477.686121919585,0,11.318933823529411,3,3.0,3,1,2,1988,unknown,No
1409,35.0,Yes,rarely,104.0,unknown,14,3,unknown,unknown,1,F,69.0,3,1, laboratory technician ,1,unknown,26619,1,unknown,12,3.0,4,40.0,24888.0,2074.0,1,1.0,2,3.0,1,0,0,1988,unknown,Si
1410,34.0,No,rarely,479.0,unknown,13,4,Medical,1577.0,1,M,35.0,3,1, research scientist ,4,single,22061,1,unknown,13,3.0,3,40.0,35664.0,2972.0,0,11.318933823529411,4,2.76,1,0,0,1989,unknown,No
1411,26.0,No,rarely,474.0,unknown,3,3,unknown,1581.0,1,F,89.0,3,1, research scientist ,4,unknown,11133,1,unknown,21,4.0,1,40.0,77732.23346303502,6477.686121919585,0,1.0,5,3.0,1,0,0,1997,unknown,Si
1412,36.0,No,rarely,884.0,unknown,1,4,Life Sciences,unknown,2,F,73.0,3,2, sales executive ,3,single,21447,6,no,13,3.0,1,40.0,81780.0,6815.0,0,11.318933823529411,5,3.0,1,0,0,1987,unknown,Si
1413,50.0,No,rarely,264.0,unknown,24,3,Marketing,1591.0,2,M,59.0,3,5, manager ,3,married,19519,4,yes,16,3.15,3,40.0,77732.23346303502,6477.686121919585,1,11.318933823529411,2,3.0,1,0,0,1973,unknown,No
1414,42.0,No,rarely,1059.0,unknown,9,2,unknown,unknown,4,M,93.0,2,5, manager ,4,unknown,26362,8,no,22,4.0,4,40.0,77732.23346303502,6477.686121919585,0,24.0,2,3.0,1,0,1,1981,unknown,No
1415,35.0,No,rarely,1349.0,unknown,7,2,Life Sciences,1601.0,3,M,63.0,2,1, laboratory technician ,4,unknown,7713,1,no,18,3.0,4,40.0,32280.0,2690.0,1,11.318933823529411,5,2.0,1,0,1,1988,unknown,No
1416,46.0,No,rarely,563.0,unknown,1,4,Life Sciences,1602.0,4,M,56.0,4,4, manager ,1,unknown,3156,1,unknown,15,3.0,2,40.0,210804.0,17567.0,0,27.0,5,1.0,26,0,12,1977,unknown,No
1417,18.0,Yes,frequently,544.0, Sales ,3,2,Medical,1624.0,2,F,70.0,3,1, sales representative ,4,single,18420,1,yes,12,3.0,3,40.0,18828.0,1569.0,0,0.0,2,4.0,0,0,0,2005, sales representative  -  sales ,Si
1418,29.0,No,rarely,991.0,unknown,5,3,unknown,1669.0,1,M,43.0,2,2, sales executive ,2,divorced,3356,1,yes,13,3.15,2,40.0,50244.0,4187.0,1,10.0,3,2.0,10,0,9,1994,unknown,Si
1419,31.0,No,rarely,1112.0,unknown,5,4,Life Sciences,1673.0,1,F,67.0,3,2, sales executive ,4,unknown,22589,1,no,11,3.0,1,40.0,77732.23346303502,6477.686121919585,2,10.0,2,2.76,10,0,2,1992,unknown,Si
1420,41.0,No,rarely,1206.0,unknown,23,2,unknown,1678.0,4,M,80.0,3,3, sales executive ,3,single,11591,3,unknown,16,3.0,4,40.0,77732.23346303502,6477.686121919585,0,21.0,2,3.0,2,0,2,1982,unknown,Si
1421,38.0,No,rarely,1495.0,unknown,4,2,unknown,unknown,4,F,87.0,3,1, laboratory technician ,3,unknown,26176,7,unknown,19,3.0,4,40.0,39672.0,3306.0,1,7.0,5,2.76,0,0,0,1985,unknown,Si
1422,32.0,Yes,rarely,1259.0,unknown,2,4,Life Sciences,unknown,4,M,95.0,3,1, laboratory technician ,2,single,24852,1,no,12,3.0,1,40.0,16716.0,1393.0,0,1.0,2,3.0,1,0,0,1991,unknown,Si
1423,60.0,No,rarely,,unknown,1,4,unknown,1697.0,3,M,92.0,1,3, healthcare representative ,4,divorced,20467,3,no,20,4.0,3,40.0,130596.0,10883.0,1,19.0,2,4.0,1,0,0,1963,unknown,No
1424,24.0,Yes,rarely,240.0,unknown,22,1,unknown,1714.0,4,M,58.0,1,1, human resources ,3,married,11585,1,no,11,3.15,3,40.0,77732.23346303502,6477.686121919585,1,1.0,2,3.0,1,0,0,1999,unknown,Si
1425,40.0,No,rarely,369.0,unknown,8,2,Life Sciences,1724.0,2,F,92.0,3,2, manufacturing director ,1,unknown,5041,2,yes,16,3.0,2,40.0,77732.23346303502,6477.686121919585,1,18.0,3,3.0,1,0,0,1983,unknown,Si
1426,30.0,No,rarely,793.0,unknown,21,1,unknown,unknown,2,M,33.0,3,1, research scientist ,4,married,3811,1,no,12,3.0,2,40.0,34344.0,2862.0,1,10.0,2,2.0,10,0,8,1993,unknown,Si
1427,47.0,No,non-travel,543.0,unknown,2,4,Marketing,1731.0,3,M,87.0,3,2, sales executive ,2,unknown,3536,7,no,11,3.0,4,40.0,77732.23346303502,6477.686121919585,1,4.0,3,1.0,1,0,0,1976,unknown,Si
1428,32.0,Yes,rarely,964.0, Sales ,1,2,unknown,unknown,1,M,66.0281045751634,1,2, sales executive ,2,single,12147,6,unknown,15,3.0,2,40.0,80820.0,6735.0,0,10.0,2,3.0,0,0,0,1991, sales executive  -  sales ,No
1429,45.0,No,rarely,176.0,unknown,41,3,Life Sciences,1744.0,4,F,56.0,1,3, human resources ,3,married,6595,4,unknown,21,4.0,3,40.0,117072.0,9756.0,2,9.0,2,4.0,5,0,3,1978,unknown,Si
1430,34.0,No,rarely,181.0,unknown,2,4,unknown,1755.0,4,M,97.0,4,1, research scientist ,4,married,5586,0,yes,14,3.0,1,40.0,77732.23346303502,6477.686121919585,3,6.0,3,3.0,5,1,2,1989,unknown,No
1431,33.0,Yes,rarely,211.0,unknown,16,3,unknown,1758.0,1,F,74.0,3,3, sales executive ,1,unknown,10092,2,yes,20,4.0,3,40.0,77732.23346303502,6477.686121919585,0,11.318933823529411,2,2.0,0,0,0,1990,unknown,Si
1432,31.0,Yes,rarely,1079.0,unknown,16,4,unknown,1761.0,1,M,70.0,3,3, sales executive ,3,married,19002,2,unknown,13,3.0,1,40.0,77732.23346303502,6477.686121919585,3,11.318933823529411,2,3.0,1,0,0,1992,unknown,Si
1433,29.0,No,rarely,590.0,unknown,4,3,Technical Degree,unknown,4,F,91.0,2,1, research scientist ,1,divorced,10007,1,unknown,13,3.0,3,40.0,77732.23346303502,6477.686121919585,1,11.318933823529411,2,3.0,1,0,0,1994,unknown,Si
1434,30.0,No,rarely,305.0,unknown,16,3,unknown,1763.0,3,M,58.0,4,2, healthcare representative ,3,married,9128,3,no,16,3.0,3,40.0,63528.0,5294.0,1,10.0,3,3.0,7,1,7,1993,unknown,No
1435,38.0,No,rarely,833.0,unknown,18,3,Medical,1766.0,2,M,60.0,1,2, healthcare representative ,4,married,24539,3,unknown,16,3.0,3,40.0,77732.23346303502,6477.686121919585,1,11.318933823529411,2,3.0,1,1,0,1985,unknown,Si
1436,43.0,Yes,rarely,807.0,unknown,17,3,Technical Degree,unknown,3,M,38.0,2,1, research scientist ,3,unknown,15587,9,yes,16,3.0,4,40.0,29244.0,2437.0,1,6.0,4,3.0,1,0,0,1980,unknown,No
1437,55.0,No,rarely,478.0,unknown,44,3,unknown,unknown,3,M,60.0,2,5, research director ,1,married,19805,8,no,12,3.0,2,40.0,77732.23346303502,6477.686121919585,3,34.0,2,3.0,1,0,0,1968,unknown,No
1438,21.0,Yes,rarely,337.0,unknown,7,1,Marketing,unknown,2,M,31.0,3,1, sales representative ,2,single,4567,1,unknown,13,3.0,2,40.0,77732.23346303502,6477.686121919585,0,11.318933823529411,3,3.0,1,1,0,2002,unknown,Si
1439,22.0,Yes,rarely,1294.0,unknown,45,1,Medical,1783.0,3,F,79.0,3,1, laboratory technician ,1,unknown,15999,1,yes,17,3.0,3,40.0,77732.23346303502,6477.686121919585,0,1.0,6,3.0,1,0,0,2001,unknown,Si
1440,37.0,No,rarely,1239.0,unknown,8,2,Other,unknown,3,M,89.0,3,2, human resources ,2,divorced,12832,2,no,13,3.0,3,40.0,48852.0,4071.0,0,19.0,4,2.0,10,4,7,1986,unknown,Si
1441,42.0,No,rarely,1128.0,unknown,13,3,unknown,unknown,2,M,95.0,4,2, healthcare representative ,1,married,5696,5,no,18,3.15,3,40.0,77732.23346303502,6477.686121919585,2,10.0,2,2.0,0,0,0,1981,unknown,No
1442,18.0,No,rarely,1431.0,unknown,14,3,unknown,1839.0,2,F,33.0,3,1, research scientist ,3,single,8018,1,unknown,16,3.0,3,40.0,77732.23346303502,6477.686121919585,0,0.0,4,1.0,0,0,0,2005,unknown,Si
1443,31.0,Yes,rarely,359.0,unknown,18,5,Human Resources,1842.0,4,M,89.0,4,1, human resources ,1,married,21495,0,no,17,3.0,3,40.0,35472.0,2956.0,0,2.0,4,3.0,1,0,0,1992,unknown,Si
1444,36.0,No,rarely,430.0,unknown,2,4,unknown,1847.0,4,F,73.0,3,2, research scientist ,2,unknown,19573,4,yes,22,4.0,4,40.0,77732.23346303502,6477.686121919585,1,11.318933823529411,2,3.0,1,0,0,1987,unknown,Si
1445,32.0,No,frequently,1318.0,unknown,10,4,Marketing,1853.0,4,M,79.0,3,2, sales executive ,4,unknown,26075,8,unknown,13,3.0,3,40.0,55776.0,4648.0,0,11.318933823529411,2,4.0,0,0,0,1991,unknown,Si
1446,29.0,No,rarely,726.0,unknown,29,1,Life Sciences,unknown,4,M,93.0,1,2, healthcare representative ,3,divorced,21143,8,no,17,3.15,4,40.0,77732.23346303502,6477.686121919585,2,11.0,3,2.76,7,1,6,1994,unknown,No
1447,42.0,No,rarely,1142.0,unknown,8,3,unknown,1860.0,4,M,66.0281045751634,3,1, laboratory technician ,3,unknown,13624,4,no,13,3.15,4,40.0,77732.23346303502,6477.686121919585,0,11.318933823529411,3,3.0,0,0,0,1981,unknown,Si
1448,29.0,No,rarely,352.0,unknown,6,1,unknown,1865.0,4,M,87.0,2,1, human resources ,2,married,15434,1,no,11,3.0,4,40.0,33648.0,2804.0,0,11.318933823529411,3,3.0,1,0,0,1994,unknown,Si
1449,29.0,Yes,rarely,,unknown,24,2,unknown,unknown,4,M,73.0,2,1, research scientist ,4,unknown,14753,1,yes,24,3.15,2,40.0,29268.0,2439.0,0,1.0,3,2.0,1,1,0,1994,unknown,No
1450,28.0,No,rarely,1172.0, Sales ,3,3,Medical,1875.0,2,F,78.0,3,1, sales representative ,2,unknown,3692,1,no,19,3.0,4,40.0,34272.0,2856.0,1,1.0,3,3.0,1,0,0,1995, sales representative  -  sales ,Si
1451,30.0,Yes,rarely,945.0,unknown,9,3,unknown,1876.0,2,M,89.0,3,1, sales representative ,4,unknown,16019,1,unknown,13,3.0,3,40.0,77732.23346303502,6477.686121919585,0,11.318933823529411,3,2.0,1,0,0,1993,unknown,No
1452,22.0,Yes,rarely,391.0, Research & Development ,7,1,Life Sciences,unknown,4,M,75.0,3,1, research scientist ,2,single,26092,1,unknown,23,4.0,1,40.0,77732.23346303502,6477.686121919585,0,1.0,2,3.0,1,0,0,2001, research scientist  -  research & development ,Si
1453,26.0,No,rarely,482.0,unknown,1,2,Life Sciences,1893.0,2,F,90.0,2,1, research scientist ,3,unknown,14908,1,yes,13,3.0,3,40.0,35196.0,2933.0,1,1.0,3,2.0,1,1,0,1997,unknown,No
1454,44.0,No,rarely,170.0,unknown,1,4,unknown,1903.0,2,M,78.0,4,2, healthcare representative ,1,unknown,9364,2,unknown,15,3.0,4,40.0,77732.23346303502,6477.686121919585,1,10.0,5,3.0,2,2,2,1979,unknown,Si
1455,29.0,Yes,frequently,746.0, Sales ,24,3,Technical Degree,1928.0,3,M,45.0,4,1, sales representative ,1,single,10642,1,no,17,3.0,4,40.0,13092.0,1091.0,0,1.0,3,2.76,1,0,0,1994, sales representative  -  sales ,Si
1456,28.0,Yes,rarely,1475.0,unknown,13,2,Marketing,1933.0,4,F,84.0,3,2, sales executive ,3,unknown,23352,3,yes,11,3.0,4,40.0,77732.23346303502,6477.686121919585,0,6.0,0,3.0,2,2,2,1995,unknown,Si
1457,56.0,No,rarely,1443.0,unknown,11,5,unknown,1935.0,4,F,89.0,2,2, sales executive ,1,married,20328,4,unknown,16,3.0,3,40.0,77732.23346303502,6477.686121919585,1,11.318933823529411,3,3.0,0,0,0,1967,unknown,Si
1458,39.0,No,rarely,867.0,unknown,9,2,unknown,1936.0,1,M,87.0,3,2, manufacturing director ,1,married,12315,1,no,25,4.0,4,40.0,61812.0,5151.0,1,10.0,3,3.0,10,7,9,1984,unknown,Si
1459,58.0,No,rarely,605.0,unknown,21,3,unknown,1938.0,4,F,72.0,3,4, manager ,4,unknown,11761,4,yes,13,3.0,3,40.0,77732.23346303502,6477.686121919585,1,11.318933823529411,2,2.0,1,0,0,1965,unknown,Si
1460,42.0,No,rarely,419.0, Sales ,12,4,Marketing,1943.0,2,M,77.0,3,2, sales executive ,4,divorced,2900,3,unknown,12,3.15,3,40.0,77732.23346303502,6477.686121919585,2,14.0,4,3.0,0,0,0,1981, sales executive  -  sales ,No
1461,27.0,Yes,rarely,1337.0,unknown,22,3,unknown,1944.0,1,F,58.0,2,1, human resources ,2,married,19555,1,no,12,3.0,1,40.0,34356.0,2863.0,0,11.318933823529411,2,3.0,1,0,0,1996,unknown,No
1462,38.0,No,rarely,1404.0,unknown,1,3,unknown,1961.0,1,M,59.0,2,1, sales representative ,1,single,11473,4,unknown,14,3.0,1,40.0,34296.0,2858.0,0,20.0,3,2.0,1,0,0,1985,unknown,Si
1463,32.0,No,rarely,1373.0,unknown,5,4,Life Sciences,1966.0,4,M,56.0,2,2, manufacturing director ,4,unknown,10138,8,no,24,4.0,2,40.0,77732.23346303502,6477.686121919585,0,11.318933823529411,1,3.0,1,0,0,1991,unknown,Si
1464,31.0,No,rarely,1276.0,unknown,2,1,Medical,1974.0,4,F,59.0,1,1, laboratory technician ,4,unknown,17536,1,unknown,11,3.0,3,40.0,13548.0,1129.0,3,11.318933823529411,4,3.0,1,0,0,1992,unknown,Si
1465,25.0,No,rarely,309.0,unknown,2,3,unknown,unknown,3,F,82.0,3,1, human resources ,2,unknown,19655,4,no,14,3.0,3,40.0,77732.23346303502,6477.686121919585,0,6.0,3,3.0,2,1,2,1998,unknown,No
1466,40.0,No,rarely,543.0, Research & Development ,44,4,unknown,2012.0,1,M,83.0,3,1, laboratory technician ,4,married,4060,8,no,19,3.0,3,40.0,77732.23346303502,6477.686121919585,2,8.0,3,2.0,1,0,0,1983, laboratory technician  -  research & development ,Si
1467,39.0,No,non-travel,105.0,unknown,9,3,unknown,unknown,4,M,87.0,3,5, manager ,4,unknown,15302,2,unknown,13,3.0,3,40.0,233172.0,19431.0,0,11.318933823529411,3,2.0,6,1,3,1984,unknown,No
1468,23.0,Yes,rarely,638.0,unknown,9,3,unknown,2023.0,4,M,33.0,3,1, sales representative ,1,married,26956,1,no,19,3.0,1,40.0,77732.23346303502,6477.686121919585,1,11.318933823529411,3,2.76,1,1,0,2000,unknown,No
1469,35.0,No,rarely,1146.0,unknown,26,4,Life Sciences,2040.0,3,F,31.0,3,3, human resources ,4,single,16642,1,yes,16,3.0,3,40.0,77732.23346303502,6477.686121919585,0,11.318933823529411,2,2.76,9,1,7,1988,unknown,No
1470,34.0,No,rarely,1440.0,unknown,7,2,Technical Degree,1541.0,2,M,55.0,3,1, sales representative ,3,unknown,4944,0,yes,25,4.0,2,40.0,27696.0,2308.0,1,12.0,4,3.0,11,5,7,1989,unknown,Si
1471,28.0,No,non-travel,1103.0,unknown,16,3,Medical,1947.0,3,M,49.0,3,1, research scientist ,3,single,2122,1,no,14,3.0,3,40.0,25728.0,2144.0,0,5.0,3,2.0,5,1,4,1995,unknown,No
1472,29.0,No,rarely,136.0,unknown,1,3,Life Sciences,1954.0,1,M,89.0,3,2, healthcare representative ,1,married,6225,0,no,12,3.0,1,40.0,64476.0,5373.0,1,6.0,5,2.0,5,0,2,1994,unknown,No
1473,58.0,Yes,rarely,147.0,unknown,23,4,Medical,unknown,4,F,94.0,3,3, healthcare representative ,4,married,3465,1,unknown,12,3.0,4,40.0,77732.23346303502,6477.686121919585,1,40.0,3,2.0,40,15,6,1965,unknown,Si
1474,38.0,No,rarely,119.0,unknown,3,3,Life Sciences,307.0,1,M,76.0,3,3, sales executive ,3,divorced,9647,0,unknown,12,3.0,3,40.0,77732.23346303502,6477.686121919585,2,11.318933823529411,6,2.0,16,5,13,1985,unknown,Si
1475,29.0,No,frequently,1413.0,unknown,1,1,unknown,unknown,2,F,42.0,3,3, sales executive ,4,married,6599,1,unknown,14,3.0,4,40.0,77732.23346303502,6477.686121919585,1,11.0,5,3.0,11,4,1,1994,unknown,Si
1476,55.0,No,rarely,452.0,unknown,1,3,Medical,374.0,4,M,81.0,3,5, manager ,1,single,18938,0,unknown,14,3.0,3,40.0,228540.0,19045.0,0,37.0,2,3.0,36,4,13,1968,unknown,Si
1477,41.0,No,rarely,334.0,unknown,2,4,unknown,unknown,4,M,88.0,3,4, manager ,2,unknown,15896,1,unknown,19,3.0,2,40.0,192180.0,16015.0,0,11.318933823529411,2,3.0,22,0,4,1982,unknown,Si
1478,39.0,No,rarely,1132.0, Research & Development ,1,3,unknown,unknown,3,M,48.0,4,3, healthcare representative ,4,unknown,10942,0,no,17,3.15,1,40.0,115356.0,9613.0,3,19.0,5,2.0,18,3,7,1984, healthcare representative  -  research & development ,Si
1479,38.0,No,rarely,,unknown,15,2,Life Sciences,unknown,3,M,92.0,2,3, research director ,4,unknown,15682,0,unknown,14,3.0,2,40.0,138120.0,11510.0,1,11.318933823529411,3,3.0,11,2,9,1985,unknown,Si
1480,43.0,No,rarely,982.0,unknown,12,3,unknown,unknown,1,M,66.0281045751634,2,4, research director ,2,unknown,4345,1,no,11,3.0,3,40.0,77732.23346303502,6477.686121919585,1,11.318933823529411,3,2.76,25,3,9,1980,unknown,Si
1481,31.0,No,rarely,480.0,unknown,7,2,unknown,524.0,2,F,31.0,3,2, manufacturing director ,1,married,4156,1,no,12,3.0,2,40.0,51672.0,4306.0,1,13.0,5,1.0,13,3,12,1992,unknown,Si
1482,50.0,No,rarely,1099.0, Research & Development ,29,4,Life Sciences,569.0,2,M,88.0,2,4, manager ,3,married,9314,0,no,15,3.0,2,40.0,204552.0,17046.0,1,28.0,2,3.0,27,15,7,1973, manager  -  research & development ,Si
1483,33.0,No,non-travel,1038.0, Sales ,8,1,Life Sciences,1044.0,2,F,88.0,2,1, sales representative ,4,unknown,21437,0,unknown,19,3.0,4,40.0,77732.23346303502,6477.686121919585,0,11.318933823529411,2,2.0,2,2,2,1990, sales representative  -  sales ,No
1484,26.0,Yes,rarely,342.0,unknown,2,3,Life Sciences,1053.0,1,M,57.0,3,1, research scientist ,1,married,15346,6,unknown,14,3.0,2,40.0,24504.0,2042.0,1,6.0,2,3.0,3,1,2,1997,unknown,Si
1485,38.0,No,frequently,1186.0,unknown,3,4,unknown,unknown,3,M,44.0,3,1, research scientist ,3,unknown,2997,3,no,16,3.0,1,40.0,33852.0,2821.0,1,8.0,2,3.0,2,2,2,1985,unknown,No
1486,46.0,No,rarely,430.0,unknown,1,4,Medical,1069.0,4,M,40.0,3,5, research director ,4,unknown,21445,9,no,17,3.0,4,40.0,77732.23346303502,6477.686121919585,2,23.0,0,3.0,2,2,2,1977,unknown,Si
1487,21.0,No,rarely,984.0,unknown,25,1,unknown,1131.0,4,F,70.0,2,1, research scientist ,2,single,25326,1,yes,11,3.0,3,40.0,24840.0,2070.0,0,2.0,6,4.0,2,2,2,2002,unknown,Si
1488,31.0,No,frequently,793.0,unknown,20,3,unknown,1135.0,3,M,67.0,4,1, sales representative ,4,married,21981,0,no,12,3.15,1,40.0,33492.0,2791.0,1,3.0,4,3.0,2,2,2,1992,unknown,No
1489,35.0,No,rarely,1182.0,unknown,11,2,Marketing,unknown,4,M,54.0,3,2, sales executive ,4,divorced,18500,1,unknown,11,3.0,4,40.0,77732.23346303502,6477.686121919585,1,5.0,3,3.0,5,0,2,1988,unknown,Si
1490,34.0,No,rarely,1003.0,unknown,2,2,unknown,1140.0,4,M,95.0,3,2, manufacturing director ,3,single,15834,2,no,11,3.0,4,40.0,77732.23346303502,6477.686121919585,0,11.318933823529411,3,2.76,3,0,2,1989,unknown,Si
1491,33.0,Yes,rarely,603.0,unknown,9,4,unknown,1157.0,1,F,77.0,3,2, sales executive ,1,single,18385,0,unknown,17,3.0,1,40.0,98688.0,8224.0,0,6.0,3,3.0,5,0,3,1990,unknown,Si
1492,31.0,Yes,rarely,874.0, Research & Development ,15,3,Medical,1160.0,3,M,72.0,3,1, laboratory technician ,3,unknown,6233,1,no,12,3.0,3,40.0,31320.0,2610.0,1,11.318933823529411,5,2.0,2,2,2,1992, laboratory technician  -  research & development ,No
1493,37.0,No,rarely,367.0,unknown,25,2,unknown,1161.0,3,F,52.0,2,2, healthcare representative ,4,unknown,17171,7,no,13,3.0,3,40.0,68772.0,5731.0,2,9.0,2,3.0,6,1,3,1986,unknown,No
1494,27.0,No,rarely,199.0,unknown,6,3,unknown,1162.0,4,M,55.0,2,1, research scientist ,3,married,7950,1,no,13,3.15,3,40.0,30468.0,2539.0,1,4.0,0,3.0,4,2,2,1996,unknown,No
1495,35.0,No,frequently,,unknown,4,4,Other,1185.0,4,M,47.0,2,1, laboratory technician ,4,married,26537,1,unknown,13,3.0,2,40.0,28512.0,2376.0,1,2.0,2,4.0,2,2,2,1988,unknown,Si
1496,56.0,No,rarely,718.0,unknown,4,4,unknown,unknown,4,F,92.0,3,5, manager ,1,divorced,18575,4,no,13,3.0,4,40.0,77732.23346303502,6477.686121919585,1,28.0,2,3.0,5,4,2,1967,unknown,No
1497,45.0,No,rarely,1457.0, Research & Development ,7,3,Medical,1195.0,1,F,83.0,3,1, research scientist ,3,unknown,20100,4,yes,19,3.0,3,40.0,77732.23346303502,6477.686121919585,1,11.318933823529411,2,2.76,3,0,2,1978, research scientist  -  research & development ,Si
1498,43.0,No,rarely,244.0,unknown,2,3,Life Sciences,1778.0,2,M,97.0,3,1, human resources ,4,unknown,5033,0,no,13,3.0,2,40.0,42468.0,3539.0,0,11.318933823529411,5,3.0,9,1,8,1980,unknown,Si
1499,31.0,No,rarely,196.0,unknown,29,4,Marketing,unknown,1,F,91.0,2,2, sales executive ,4,unknown,13402,1,unknown,14,3.0,1,40.0,65616.0,5468.0,2,11.318933823529411,3,3.0,12,5,7,1992,unknown,Si
1500,35.0,Yes,rarely,303.0,unknown,27,3,unknown,1797.0,3,M,84.0,3,2, sales executive ,4,unknown,13492,1,unknown,18,3.0,4,40.0,69756.0,5813.0,0,11.318933823529411,2,3.0,10,7,7,1988,unknown,Si
1501,35.0,No,non-travel,1180.0, Research & Development ,2,2,Medical,1804.0,2,M,90.0,3,2, manufacturing director ,4,divorced,24442,2,no,14,3.0,3,40.0,77732.23346303502,6477.686121919585,1,15.0,6,3.0,7,1,7,1988, manufacturing director  -  research & development ,No
1502,30.0,No,rarely,1092.0,unknown,47,3,Medical,1816.0,4,F,64.0,3,3, manufacturing director ,3,single,2739,9,no,14,3.0,2,40.0,116004.0,9667.0,0,9.0,3,3.0,7,0,2,1993,unknown,No
1503,46.0,Yes,rarely,261.0,unknown,21,2,Medical,1821.0,4,F,66.0,3,2, healthcare representative ,2,married,10842,4,no,22,4.0,4,40.0,77732.23346303502,6477.686121919585,1,13.0,2,4.0,9,3,7,1977,unknown,No
1504,45.0,No,non-travel,589.0,unknown,48,4,unknown,unknown,4,F,67.0,3,2, sales executive ,3,married,19665,4,unknown,22,4.0,2,40.0,61848.0,5154.0,2,10.0,3,4.0,8,5,7,1978,unknown,Si
1505,43.0,No,frequently,1422.0,unknown,2,4,Life Sciences,1849.0,1,M,92.0,3,2, sales executive ,4,married,19246,1,unknown,20,4.0,3,40.0,68100.0,5675.0,1,7.0,5,3.0,7,7,7,1980,unknown,No
1506,46.0,Yes,rarely,,unknown,10,3,Life Sciences,1869.0,3,F,64.0,3,3, sales executive ,2,unknown,14011,5,unknown,21,4.0,3,40.0,87768.0,7314.0,3,14.0,2,3.0,8,0,7,1977,unknown,No
1507,40.0,No,rarely,1137.0, Research & Development ,1,4,unknown,unknown,1,M,98.0,3,4, manager ,1,unknown,18991,2,unknown,11,3.0,1,40.0,77732.23346303502,6477.686121919585,1,22.0,3,2.76,19,11,16,1983, manager  -  research & development ,Si
1508,27.0,No,rarely,511.0, Sales ,2,2,unknown,1898.0,1,F,89.0,4,2, sales executive ,3,single,26997,0,no,14,3.0,2,40.0,77732.23346303502,6477.686121919585,0,9.0,5,2.0,8,0,7,1996, sales executive  -  sales ,Si
1509,42.0,No,rarely,1396.0,unknown,6,3,Medical,1911.0,3,M,83.0,3,3, research director ,1,married,14842,9,no,13,3.0,2,40.0,77732.23346303502,6477.686121919585,1,18.0,3,4.0,13,5,7,1981,unknown,No
1510,26.0,No,frequently,1096.0,unknown,6,3,Other,unknown,3,M,61.0,4,1, laboratory technician ,4,married,7102,0,no,18,3.0,1,40.0,77732.23346303502,6477.686121919585,1,8.0,3,3.0,7,7,7,1997,unknown,Si
1511,28.0,No,frequently,,unknown,1,2,Life Sciences,1927.0,3,M,42.0,2,2, sales executive ,4,married,19255,1,unknown,12,3.0,3,40.0,77732.23346303502,6477.686121919585,1,7.0,2,3.0,7,0,7,1995,unknown,Si
1512,31.0,No,rarely,691.0, Research & Development ,5,4,unknown,423.0,3,M,86.0,3,1, research scientist ,4,married,10077,0,unknown,12,3.0,3,40.0,77732.23346303502,6477.686121919585,1,11.318933823529411,4,3.0,5,0,3,1992, research scientist  -  research & development ,Si
1513,31.0,No,rarely,106.0,unknown,2,3,Human Resources,424.0,1,M,62.0,2,2, human resources ,1,unknown,17822,3,no,12,3.0,4,40.0,76920.0,6410.0,0,11.318933823529411,1,3.0,2,1,0,1992,unknown,Si
1514,31.0,No,rarely,, Research & Development ,2,4,unknown,unknown,3,M,32.0,3,1, research scientist ,4,unknown,7747,0,unknown,18,3.0,2,40.0,77732.23346303502,6477.686121919585,1,3.0,2,1.0,2,2,2,1992, research scientist  -  research & development ,Si
1515,52.0,Yes,rarely,723.0,unknown,8,4,Medical,433.0,3,M,85.0,2,2, research scientist ,2,unknown,17747,2,no,15,3.15,1,40.0,59292.0,4941.0,0,11.0,3,2.0,8,7,7,1971,unknown,No
